RowID,Nation,FIS code,Year,Time,Bib,Rank,Athlete,Event Name,Date,URL,FIS Points,Score,Cup Points,Nation Year,Name,Order
41,FRA,1580324,1985,,58,"",MERMET-GUYENET Julien,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,"","",,,,
42,GER,9200234,2008,,53,"",SCHWERDT Samuel,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,"","",,,,
43,CZE,9150345,2008,,46,"",MARES Filip,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,"","",,,,
44,CZE,9150387,2007,,45,"",KLEIN Krystof,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,"","",,,,
45,ITA,7538766,1986,,20,"",MARCH Aaron,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,"","",,,,
1,GER,9200158,2001,,24,1,PRANTL Ole-Mikkel,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,290.00,1:15.01,,,,
2,ITA,9290227,1995,,31,2,BAGOZZA Daniele,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,232.00,1:15.09,,,,
3,ITA,9290151,1992,,18,3,FELICETTI Mirko,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,174.00,1:15.72,,,,
4,ITA,9290107,1991,,17,4,CORATTI Edwin,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,145.00,1:16.04,,,,
5,ITA,9290200,1994,,22,5,BORMOLINI Maurizio,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,130.50,1:16.28,,,,
6,GER,9200128,1999,,26,6,HUBER Elias,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,116.00,1:17.70,,,,
7,ITA,9290515,2007,,30,7,RABANSER Tommy,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,104.40,1:18.11,,,,
8,ITA,9290395,2002,,32,8,LANTSCHNER Fabian,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,92.80,1:19.77,,,,
9,ITA,1163127,1980,,29,9,FISCHNALLER Roland,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,84.10,1:17.69,,,,
10,GER,9200092,1993,,19,10,BAUMEISTER Stefan,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,75.40,1:17.81,,,,
11,GER,9200191,2003,,21,11,KUEHNHAUSER Max,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,69.60,1:18.33,,,,
12,AUS,9040213,1999,,36,12,EDMANSON Harvey,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,63.80,1:20.24,,,,
13,ITA,9290464,2005,,28,13,ZIMMERHOFER Elias,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,58.00,1:21.22,,,,
14,GER,9200176,2002,,25,14,TANIGUCHI Kaijo,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,52.20,1:21.75,,,,
15,ITA,9290441,2004,,38,15,DORFMANN Simon,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,46.40,1:21.99,,,,
16,ITA,9290497,2006,,34,16,HALLER Manuel,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,43.50,1:22.78,,,,
17,LAT,9550007,1983,,44,17,KORDE Edijs,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,40.60,1:23.56,,,,
18,CZE,9150343,2006,,41,18,TULACH Ondrej,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,37.70,1:23.87,,,,
19,ITA,9290330,1999,,51,19,CASTELLO Jamie Lee,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,34.80,1:23.94,,,,
20,ITA,9290474,2005,,61,20,SIORPAES Giacomo,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,31.90,1:24.24,,,,
21,GER,9200201,2004,,43,21,SOBINGER Tim,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,29.00,1:24.41,,,,
22,CZE,9150168,1999,,35,22,POCINEK Adam,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,26.10,1:25.93,,,,
23,GER,9200220,2006,,54,23,RIEDEL Arne,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,23.20,1:29.05,,,,
24,ITA,9290437,2004,,40,24,DA COL Tommaso Felice,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,20.30,1:29.95,,,,
25,ITA,9290530,2007,,48,25,DA COL Edoardo Leone,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,17.40,1:32.19,,,,
26,ITA,9290532,2008,,56,26,APOLLONIO Luca,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,14.50,1:32.46,,,,
27,ITA,9290547,2008,,57,27,POMPANIN Alessandro,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,13.05,1:36.00,,,,
28,ITA,1333459,1961,,52,28,FAVA Fabrizio,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,11.60,1:38.41,,,,
29,GER,9200145,2000,,23,29,ANGENEND Yannik,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,10.44,38.31,,,,
30,GER,9200208,2005,,33,30,RIEL Benedikt,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,9.28,38.75,,,,
31,ITA,9290463,2005,,27,31,SANTUARI Mike,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,8.12,38.85,,,,
32,ITA,1020634,1973,,39,32,RABANSER Georg,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22352,7.54,41.83,,,,
1,ITA,9295145,1997,,124,1,DALMASSO Lucia,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,290.00,1:21.26,,,,
2,ITA,9295154,2001,,117,2,CORATTI Jasmin,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,232.00,1:23.22,,,,
3,ITA,9295158,2003,,132,3,FAVA Elisa,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,174.00,1:23.95,,,,
4,ITA,9295182,2003,,126,4,VALLE Sofia,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,145.00,1:23.14,,,,
5,GER,9205050,1994,,121,5,LOCH Cheyenne,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,130.50,1:23.47,,,,
6,ITA,9295132,1999,,131,6,CAFFONT Elisa,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,116.00,1:24.64,,,,
7,GER,9205105,2006,,127,7,GUNKEL Hannah,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,104.40,1:24.96,,,,
8,GER,9205056,1996,,123,8,HOCHREITER Melanie,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,92.80,1:25.78,,,,
9,GER,9205112,2008,,118,9,JANSING Zoe,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,84.10,1:24.71,,,,
10,GER,9205103,2006,,130,10,SCHEID Mathilda,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,75.40,1:25.44,,,,
11,CZE,9155071,2003,,122,11,SONKOVA Klara,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,69.60,1:26.04,,,,
12,AUS,9045081,1997,,128,12,BONGIORNO Millie,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,63.80,1:26.57,,,,
13,GER,9205106,2007,,139,13,REICHELMEIR Ina,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,58.00,1:26.67,,,,
14,ITA,9295211,2005,,135,14,RABANSER Sophie,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,52.20,1:27.74,,,,
15,CZE,9155052,1996,,134,15,HOUZVICKOVA Kristyna,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,46.40,1:28.59,,,,
16,ITA,9295224,2006,,137,16,MAMMONE Anna Victoria,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,43.50,1:30.20,,,,
17,CZE,9155072,2003,,129,17,MADEROVA Zuzana,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,40.60,1:32.20,,,,
18,ITA,9295178,2003,,138,18,BOSSA Rachele,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,37.70,1:32.76,,,,
19,ITA,9295234,2008,,141,19,CARNEVALI Giorgia,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,34.80,1:32.81,,,,
20,GER,9205097,2005,,120,20,TANIGUCHI Yuna,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,31.90,1:33.90,,,,
21,GER,9205100,2005,,119,21,BUCCIONI Aurelia,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,29.00,1:34.30,,,,
22,ITA,9295208,2005,,143,22,ZIMMERHOFER Marlis,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,26.10,1:34.78,,,,
23,ITA,9295238,2007,,145,23,FEDERSPIELER Sofia,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,23.20,1:35.94,,,,
24,ITA,9295200,2004,,133,24,FACHIN Fabiana,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,20.30,1:36.17,,,,
25,ITA,9295228,2005,,140,25,LAMBER Viktoria,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,17.40,1:38.06,,,,
26,ITA,9295232,2007,,142,26,BOSIA Chiara,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,14.50,1:39.08,,,,
27,CZE,9155116,2006,,125,27,MARESOVA Emma Maya,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,13.05,1:39.97,,,,
28,ITA,9295245,2008,,148,28,IRSARA Bettina,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,11.60,1:42.10,,,,
29,ITA,9295240,2008,,147,29,DORFMANN Emma,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,"",1:44.12,,,,
30,ITA,9295236,2008,,146,30,CALL Lucy,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,"",1:51.77,,,,
31,GER,9205107,2007,,144,31,VOJTASEKOVA Simona,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,"",1:57.00,,,,
32,CZE,9155110,2006,,136,"",BIEGELOVA Sofie,National Championships Funes - Vilnoess (ITA),2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22350,"","",,,,
33,USA,9531136,1990,,37,"",BURNS Robert,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"","","",,,
34,USA,9531730,2006,,33,"",CARR Taggert,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"","","",,,
35,JPN,9300905,2002,,56,"",KANEMATSU Naoki,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"","","",,,
36,JPN,9300870,2001,,51,"",SHIMIZU Daichi,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"","","",,,
37,CAN,9101297,2004,,64,"",WOOD Gabriel,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"","","",,,
1,CAN,9100945,2000,,42,1,GAUDET Arnaud,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,320.00,1:23.51,100,,,
2,CAN,9100570,1996,,41,2,LEFEBVRE Jules,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,256.00,1:23.96,80,,,
3,CAN,9101129,2002,,40,3,HELDMAN Ben,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,192.00,1:23.09,60,,,
4,JPN,9300856,2001,,47,4,SHINOHARA Ryusuke,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,160.00,1:23.51,50,,,
5,CAN,9100939,2000,,38,5,NAZWASKI Michael,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,144.00,1:25.01,45,,,
6,CAN,9101355,2005,,32,6,FREEMAN Luis,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,128.00,1:25.37,40,,,
7,USA,9531069,1997,,46,7,UDOLF Dylan,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,115.20,1:25.65,36,,,
8,JPN,7300127,1986,,43,8,SHIBA Masaki,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,102.40,1:25.70,32,,,
9,CAN,9100940,2000,,50,9,BEHAN Jamie,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,92.80,1:25.84,29,,,
10,CAN,9101030,2001,,34,10,CARPENTIER Justin,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,83.20,1:26.49,26,,,
11,USA,9530791,1994,,44,11,ROSENCRANZ Ryan,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,76.80,1:26.72,24,,,
12,USA,9531727,2006,,31,12,SMITH Michael,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,70.40,1:27.84,22,,,
13,JPN,9301037,2005,,53,13,SUMINAGA Shogo,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,64.00,1:27.94,20,,,
14,JPN,9301035,2004,,45,14,SUGIMOTO Shikoh,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,57.60,1:27.95,18,,,
15,CAN,9100748,1998,,55,15,KILMER-CHOI Richard Riley,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,51.20,1:28.08,16,,,
16,GBR,9220173,2006,,39,16,CARPENTER Samuel,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,48.00,1:29.51,15,,,
17,USA,9531573,2006,,36,17,OVERSTAKE Walker,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,44.80,1:30.00,14,,,
18,JPN,9300994,2003,,57,18,SAEKI Reishi,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,41.60,1:31.04,13,,,
19,CAN,9101331,2005,,61,19,HOWDEN William,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,38.40,1:32.65,12,,,
20,CAN,9101366,2006,,48,20,HELDMAN Matthew,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,35.20,1:34.59,11,,,
21,USA,9531571,2004,,35,21,PIERCE Nicholas,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,32.00,1:34.70,10,,,
22,JPN,9301087,2005,,60,22,SEINO Yoshiki,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,28.80,1:34.90,9,,,
23,JPN,9300973,2001,,58,23,YOGO Ryusho,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,25.60,1:35.38,8,,,
24,USA,9531068,1972,,49,24,MCEWAN Everett,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,22.40,1:37.62,7,,,
25,USA,9531492,2003,,54,25,MCALLISTER Owen,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,19.20,1:38.82,6,,,
26,CAN,9101490,2008,,59,26,HUNE Luke,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,16.00,1:41.74,5,,,
27,CAN,9101491,2008,,66,27,THOMSON Cole,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,14.40,1:46.20,4,,,
28,IND,1624962,1997,,52,28,AHMAD LONE Zubair,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"",1:46.84,3,,,
29,JPN,9300979,2002,,62,29,YAMADA Daigo,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"",1:58.17,2,,,
30,CAN,9101503,2007,,67,30,WOOD Finlay,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"",2:08.38,1,,,
31,JPN,9301135,2007,,65,"",OKUDA Rento,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"","","",,,
32,USA,9531044,1995,,63,"",SACHER Conrad,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22049,"","","",,,
1,CAN,9105518,2005,,5,1,MOISAN Aurelie,"Nor-Am Cup Alpine Ski Club, (CAN)",2024-02-09,https://www.fis-ski.com/DB/general/results.html?sectorcode=SB&raceid=22048,180.00,1:41.12,100,,,
